,hour,longitude,latitude,value
55,0,116.4507,39.944,1.0
56,0,116.3192,39.9874,4.0
57,0,116.8297,40.3764,8.0
58,0,116.4555,39.9406,0.0
59,0,116.6407,40.326,0.0
60,0,116.8635,40.3829,8.0
61,0,116.3237,39.8803,-1.0
62,0,116.4223,40.0635,0.0
63,0,116.4302,39.9795,0.0
64,0,116.6418,40.3271,3.0
65,0,116.4191,39.9625,0.0
66,0,116.5118,39.9269,0.0
67,0,116.6255,40.0636,8.0
68,0,116.3283,39.925,3.0
69,0,116.3365,39.7438,8.0
70,0,116.4815,39.9624,8.0
71,0,121.3387,31.1961,8.0
72,0,114.1521,22.558,0.0
73,0,108.9535,34.2619,3.0
74,0,116.4218,39.9491,0.0
75,0,116.6343,40.3288,-1.0
76,0,116.418,39.9375,2.0
77,0,116.5578,39.9587,-1.0
78,0,109.4493,18.2919,-1.0
79,0,116.3678,39.8555,8.0
80,0,117.3038,31.7447,8.0
81,0,113.9987,22.526,8.0
82,0,116.5208,39.9712,3.0
83,0,116.4405,40.1171,0.0
84,0,116.828,39.9568,0.0
85,0,116.3701,39.9159,0.0
86,0,116.3954,39.8698,8.0
87,0,116.4468,39.9476,6.0
88,0,116.4212,40.0808,0.0
89,0,116.2804,39.9208,7.0
90,0,116.8544,40.3734,8.0
91,0,118.5047,37.5202,8.0
92,0,116.3969,39.8638,4.0
93,0,120.464,41.5798,8.0
94,0,117.1131,40.1532,0.0
95,0,116.2633,39.8503,8.0
96,0,116.207,39.9096,5.0
97,0,126.0752,42.9467,8.0
98,0,116.4663,39.872,6.0
99,0,116.4257,39.9128,1.0
100,0,116.4403,39.894,4.0
101,0,124.3873,43.1826,8.0
102,0,130.2784,47.331,8.0
103,0,109.4054,18.297,8.0
104,0,116.4766,39.8882,4.0
105,0,114.5073,38.0126,8.0
106,0,116.4187,39.9885,8.0
107,0,116.4312,39.9496,4.0
108,0,116.4593,39.9878,4.0
109,0,116.398,39.9903,2.0
110,0,116.3668,39.8958,5.0
111,0,116.4993,39.9758,7.0
112,0,113.8683,35.2872,8.0
113,0,116.3725,39.9385,-1.0
114,0,116.6317,40.3163,-1.0
115,0,116.4059,39.9373,0.0
116,0,116.3668,39.9485,4.0
117,0,122.8568,45.6135,8.0
118,0,116.4269,39.9508,2.0
119,0,116.4727,39.9909,-1.0
120,0,130.2724,47.3206,8.0
121,0,116.464,39.9351,0.0
122,0,116.3624,40.0419,3.0
123,0,116.35,39.926,8.0
124,0,123.6475,47.2094,8.0
125,0,116.3457,39.922,4.0
126,0,116.2841,39.8676,8.0
127,0,116.5183,39.9256,6.0
128,0,114.4835,38.0163,8.0
129,0,116.345,40.0399,0.0
130,0,116.3434,39.8229,10.0
131,0,116.417,39.9105,4.0
132,0,116.2907,39.8175,9.0
133,0,116.4783,39.9923,3.0
134,0,118.4217,35.0885,8.0
135,0,116.5698,40.1338,-1.0
136,0,116.2454,39.9295,0.0
137,0,117.308,31.7444,8.0
138,0,116.6816,39.9105,0.0
139,0,123.646,47.209,8.0
140,0,116.6424,39.8998,0.0
141,0,116.6079,40.0545,0.0
142,0,116.2844,39.9706,0.0
143,0,116.4936,39.9038,0.0
144,0,116.4104,39.8606,0.0
145,0,116.444,39.875,3.0
146,0,116.8694,40.3834,8.0
147,0,116.4655,39.9268,4.0
148,0,116.8788,40.3905,8.0
149,0,116.4111,39.9868,8.0
150,0,116.2421,39.8938,0.0
151,0,119.1696,34.6254,8.0
152,0,116.3441,39.8966,8.0
153,0,116.435,39.9203,-1.0
154,0,116.5032,39.9274,4.0
155,0,116.4553,39.9614,4.0
156,0,116.6065,40.0853,3.0
157,0,116.3825,39.9455,0.0
158,0,116.3831,39.929,0.0
159,0,130.2808,47.3292,8.0
160,0,116.5038,39.9032,-1.0
161,0,116.4766,39.8825,0.0
162,0,116.3335,39.9651,8.0
163,0,116.3345,39.905,-1.0
164,0,116.5295,39.9215,8.0
165,0,116.4787,39.8559,8.0
166,0,116.3968,39.8499,0.0
167,0,116.5717,39.7692,0.0
168,0,109.452,18.292,-1.0
169,0,116.6516,40.3281,-1.0
170,0,116.3045,40.0278,0.0
171,0,116.3821,39.9043,1.0
172,0,116.4876,39.9236,5.0
173,0,116.3403,39.9766,3.0
174,0,116.4091,39.9959,8.0
175,0,116.2877,39.9404,8.0
176,0,116.5123,39.9018,8.0
177,0,116.4218,39.8553,0.0
178,0,116.4718,39.9264,3.0
179,0,113.0276,28.2038,5.0
180,0,116.3741,39.9192,6.0
181,0,116.3217,39.9866,1.0
182,0,116.4458,39.8508,0.0
183,0,116.4819,39.976,8.0
184,0,116.4105,39.9778,8.0
185,0,113.4942,22.2396,0.0
186,0,116.4661,40.0035,0.0
187,0,116.3561,40.0435,8.0
188,0,87.6708,43.8111,-1.0
189,0,118.1294,39.635,8.0
190,0,116.3868,39.9415,0.0
191,0,116.3469,40.0093,8.0
192,0,118.1343,39.6321,8.0
193,0,113.0264,28.1997,5.0
194,0,116.4131,40.0458,8.0
195,0,116.3032,40.0505,1.0
196,0,116.4139,39.9412,2.0
197,0,103.6524,31.0075,8.0
198,0,116.4603,40.0317,0.0
199,0,116.3388,39.7319,5.0
200,0,116.4782,40.014,4.0
201,0,116.467,40.0019,3.0
202,0,116.3553,40.0884,8.0
203,0,114.9657,25.8208,8.0
204,0,116.4524,39.8511,0.0
205,0,130.2717,47.2919,8.0
206,0,116.5185,39.8027,0.0
207,0,118.1465,24.543,7.0
208,0,116.2411,39.8618,8.0
209,0,116.3545,40.001,0.0
210,0,116.3887,39.8666,8.0
211,0,116.5642,39.9876,-1.0
212,0,118.5407,37.4659,8.0
213,0,116.3937,39.9386,-1.0
214,0,116.4496,39.9598,8.0
215,0,116.7856,39.9525,0.0
216,0,116.4194,39.9549,0.0
217,0,114.4791,38.017,8.0
218,0,116.3236,40.039,8.0
219,0,116.3424,39.9428,8.0
220,0,130.2651,47.2916,8.0
221,0,116.4611,39.9019,8.0
222,0,108.9533,34.2631,3.0
223,0,116.2867,39.8636,8.0
224,0,116.6639,40.3399,0.0
225,0,116.5144,39.7998,0.0
226,0,116.3361,40.0736,8.0
227,0,116.4179,40.0125,8.0
228,0,116.6088,39.8994,10.0
229,0,116.4122,39.9627,0.0
230,0,113.4011,23.0689,3.0
231,0,114.5393,38.0368,8.0
232,0,113.4996,22.241,0.0
233,0,113.3906,23.0677,3.0
234,0,116.2927,39.997,0.0
235,0,116.2924,39.8759,8.0
236,0,116.3895,39.9266,-1.0
237,0,119.1764,34.621,8.0
238,0,116.3659,39.9239,8.0
239,0,119.9485,31.8286,8.0
240,0,116.5535,39.9325,0.0
241,0,116.3147,39.9876,1.0
242,0,116.6806,39.9105,2.0
243,0,116.6262,40.0639,8.0
244,0,116.7066,40.1355,8.0
245,0,116.3275,39.9172,3.0
246,0,116.3452,39.9745,8.0
247,0,116.3203,40.0075,-1.0
248,0,130.2753,47.3149,8.0
249,0,116.4292,39.9944,0.0
250,0,116.3973,39.8834,0.0
251,0,130.2786,47.3378,8.0
252,0,116.4045,39.944,0.0
253,0,116.1619,39.9271,8.0
254,0,119.1827,34.5991,8.0
255,0,116.6399,39.8843,-1.0
256,0,116.3429,39.9931,6.0
257,0,116.4655,39.9325,3.0
258,0,116.2728,40.0605,9.0
259,0,113.4999,22.2404,0.0
260,0,116.4552,39.9045,4.0
261,0,116.3832,40.0052,8.0
262,0,116.4591,39.9651,6.0
263,0,116.439,39.9096,3.0
264,0,116.3841,39.9458,8.0
265,0,116.6225,40.0616,8.0
266,0,116.4158,40.0561,-1.0
267,0,116.438,39.9517,0.0
268,0,114.1524,22.5675,0.0
269,0,116.4914,40.0033,0.0
270,0,116.3884,39.8472,3.0
271,0,116.5273,39.9393,4.0
272,0,116.4687,39.8774,3.0
273,0,116.3183,39.984,1.0
274,0,117.2224,39.1458,2.0
275,0,115.6959,37.7409,8.0
276,0,116.8795,40.3867,8.0
277,0,116.3457,40.0415,5.0
278,0,113.9616,22.5825,-1.0
279,0,116.2337,39.9125,3.0
280,0,116.6657,39.8888,8.0
281,0,116.2863,39.8609,8.0
282,0,116.4053,39.9609,8.0
283,0,108.7664,34.4395,8.0
284,0,116.2758,39.8632,8.0
285,0,116.47,39.9326,0.0
286,0,116.4582,39.9797,2.0
287,0,116.6661,39.9032,0.0
288,0,116.3561,39.9229,8.0
289,0,116.4233,39.9772,8.0
290,0,116.4852,40.0241,3.0
291,0,116.4214,39.9674,7.0
292,0,116.559,39.888,-1.0
293,0,116.442,39.9788,8.0
294,0,116.3051,39.9045,0.0
295,0,116.4391,39.9403,4.0
296,0,114.968,25.8295,8.0
297,0,116.447,39.9444,6.0
298,0,116.4323,39.9053,3.0
299,0,116.3542,39.9441,8.0
300,0,116.2942,39.8966,5.0
301,0,116.4207,39.947,0.0
302,0,116.4365,39.9088,3.0
303,0,130.2739,47.329,8.0
304,0,113.304,23.1538,7.0
305,0,116.3005,40.1637,8.0
306,0,130.287,47.337,8.0
307,0,116.3561,40.0088,8.0
308,0,116.4668,39.8754,6.0
309,0,116.3124,40.0575,7.0
310,0,116.8724,40.3823,8.0
311,0,116.3923,39.9174,0.0
312,0,116.3218,39.8757,5.0
313,0,123.7427,41.3093,8.0
314,0,125.9486,41.7082,8.0
315,0,116.4928,39.9891,6.0
316,0,116.323,39.9745,2.0
317,0,116.5103,39.8407,-2.0
318,0,116.4442,39.8639,8.0
319,0,116.3126,40.0153,-1.0
320,0,113.3063,23.1518,7.0
321,0,116.5021,39.927,0.0
322,0,116.4172,39.949,0.0
323,0,116.6923,39.8867,3.0
324,0,116.5034,39.9219,0.0
325,0,116.3833,40.0049,8.0
326,0,116.3629,39.9445,4.0
327,0,116.873,40.3745,8.0
328,0,116.3244,39.9637,8.0
329,0,106.6481,29.7286,0.0
330,0,123.6437,47.2029,8.0
331,0,116.4016,39.9954,8.0
332,0,116.41,39.7989,8.0
333,0,87.6693,43.8162,-1.0
334,0,116.3965,39.9423,0.0
335,0,116.8274,39.9648,0.0
336,0,116.4131,39.9375,2.0
337,0,116.6011,39.9347,-1.0
338,0,116.4272,39.9629,0.0
339,0,117.2229,39.1379,2.0
340,0,116.3638,39.9228,0.0
341,0,116.2355,39.9035,8.0
342,0,116.466,39.8397,0.0
343,0,118.1346,39.6292,8.0
344,0,117.1593,39.1255,0.0
345,0,116.2702,40.0427,0.0
346,0,116.5932,40.0802,8.0
347,0,116.603,40.0527,0.0
348,0,116.432,39.9066,7.0
349,0,118.1446,24.5371,7.0
350,0,116.2502,39.9371,0.0
351,0,123.7418,41.3064,8.0
352,0,116.3125,39.8224,0.0
353,0,116.6446,39.923,0.0
354,0,116.6503,39.9081,0.0
355,0,114.0013,22.5354,8.0
356,0,116.7652,39.6123,-1.0
357,0,116.3237,39.965,2.0
358,0,116.4372,39.956,4.0
359,0,116.8605,40.3683,8.0
360,0,116.3528,39.7486,8.0
361,0,121.338,31.2023,8.0
362,0,116.8503,40.3898,8.0
363,0,113.2463,23.136,0.0
364,0,116.4517,39.9329,7.0
365,0,116.4702,39.9706,3.0
366,0,116.4388,40.0358,8.0
367,0,116.4689,39.9047,2.0
368,0,106.4939,29.5439,8.0
369,0,116.4417,39.9296,0.0
370,0,116.3723,39.9576,3.0
371,0,104.0083,30.7135,0.0
372,0,116.3999,39.9375,0.0
373,0,116.303,39.9978,0.0
374,0,116.4124,40.0129,4.0
375,0,116.4998,39.9025,-1.0
376,0,116.5041,39.8982,-1.0
377,0,116.4201,39.9822,8.0
378,0,116.3547,39.9416,3.0
379,0,116.8726,40.4036,8.0
380,0,116.3121,39.9176,0.0
381,0,116.6363,39.9233,8.0
382,0,116.4228,39.9148,0.0
383,0,116.3334,39.9328,8.0
384,0,116.4108,39.9433,2.0
385,0,116.402,39.8196,0.0
386,0,116.3361,39.7481,0.0
387,0,121.3379,31.2008,8.0
388,0,124.3935,43.1732,8.0
389,0,116.4058,39.9889,8.0
390,0,114.5042,38.0209,8.0
391,0,116.4409,39.845,0.0
392,0,109.4133,18.2941,8.0
393,0,116.1166,39.9324,8.0
394,0,116.4191,39.9333,0.0
395,0,116.4961,39.9919,8.0
396,0,116.8425,40.3908,8.0
397,0,114.4024,30.5072,1.0
398,0,116.3564,39.8375,8.0
399,0,116.6038,39.9312,-1.0
400,0,116.3558,40.0356,-1.0
401,0,125.9571,41.7047,8.0
402,0,117.1112,40.1634,-1.0
403,0,116.6862,39.9877,0.0
404,0,116.3592,40.02,5.0
405,0,116.3321,39.9697,8.0
406,0,116.524,39.9126,7.0
407,0,130.2721,47.313,8.0
408,0,116.7736,39.614,-1.0
409,0,116.4191,39.9322,0.0
410,0,116.4878,39.9909,0.0
411,0,116.3859,39.876,8.0
412,0,116.7895,39.9494,0.0
413,0,116.6078,40.1517,-1.0
414,0,116.8355,40.3834,7.0
415,0,116.4836,39.9324,-1.0
416,0,116.3239,39.9507,6.0
417,0,116.3306,39.8927,3.0
418,0,116.4321,39.8111,0.0
419,0,114.5432,38.0412,8.0
420,0,116.3001,39.8011,-1.0
421,0,104.0147,30.7127,0.0
422,0,116.4524,39.9711,-1.0
423,0,116.3111,40.0094,0.0
424,0,116.4118,40.0608,-1.0
425,0,113.2456,23.1348,0.0
426,0,116.4384,39.9508,7.0
427,0,116.434,40.009,9.0
428,0,116.3386,39.7586,-1.0
429,0,116.6751,40.3209,-1.0
430,0,116.4847,39.9156,4.0
431,0,116.35,39.8915,3.0
432,0,116.4345,40.0002,9.0
433,0,116.5609,40.0714,0.0
434,0,116.4227,40.0359,4.0
435,0,116.5099,39.9788,3.0
436,0,116.8669,40.3937,8.0
437,0,116.5871,39.9188,0.0
438,0,116.4619,39.9197,7.0
439,0,113.9611,22.59,-1.0
440,0,116.6608,40.3103,0.0
441,0,116.3192,40.016,0.0
442,0,117.1662,39.1181,0.0
443,0,106.496,29.5423,8.0
444,0,116.2445,39.8985,0.0
445,0,116.5454,40.1031,-2.0
446,0,114.4084,30.5098,1.0
447,0,116.4382,39.9354,1.0
448,0,116.6204,40.0611,8.0
449,0,116.4853,39.9936,8.0
450,0,116.4319,39.9405,-2.0
451,0,116.4127,39.9606,0.0
452,0,116.6678,39.8825,8.0
453,0,116.4642,39.8442,0.0
454,0,116.4596,39.9236,5.0
455,0,118.4194,35.0924,8.0
456,0,116.4799,39.9495,5.0
457,0,116.8797,40.3797,8.0
458,0,116.8638,40.3816,8.0
459,0,116.2444,39.8606,8.0
460,0,116.6845,40.3661,10.0
461,0,116.4468,39.9152,3.0
462,0,116.3178,39.9902,1.0
463,0,119.1897,34.5956,8.0
464,0,116.621,40.0601,8.0
465,0,116.5271,39.9253,0.0
466,0,116.6427,40.3231,3.0
467,0,116.4567,39.8725,0.0
468,0,116.4987,39.9348,6.0
469,0,116.8679,40.3735,8.0
470,0,116.4407,39.9472,7.0
471,0,116.4976,39.9259,5.0
472,0,116.4454,39.9326,5.0
473,0,115.6866,37.7371,8.0
474,0,116.4443,40.0869,8.0
475,0,116.6496,39.8768,5.0
476,0,120.1955,35.9605,9.0
477,0,116.3957,39.947,-1.0
478,0,114.5353,38.0538,8.0
479,0,118.5371,37.476,8.0
480,0,116.5905,40.0873,2.0
481,0,116.4178,39.9214,5.0
482,0,116.2378,39.916,0.0
483,0,116.2458,39.8746,-1.0
484,0,116.3972,39.9087,8.0
485,0,106.6523,29.7238,0.0
486,0,116.4763,40.0125,1.0
487,0,116.3559,40.0839,9.0
488,0,116.4764,39.9499,6.0
489,0,116.6292,39.7513,0.0
490,0,116.873,40.3843,8.0
491,0,116.4023,39.9395,0.0
492,0,116.4882,40.0138,4.0
493,0,116.5612,39.756,-1.0
494,0,117.1328,40.1506,0.0
495,0,116.308,39.9874,-1.0
496,0,116.2924,39.8912,5.0
497,0,116.8393,40.3881,7.0
498,0,116.5306,39.9284,0.0
499,0,103.6562,31.0048,8.0
500,1,116.565,40.0759,0.0
501,1,116.7412,40.0724,0.0
502,1,116.4,39.8944,5.0
503,1,116.3557,39.8991,-3.0
504,1,116.4065,39.815,4.0
505,1,116.4774,39.9239,0.0
506,1,116.3683,39.9154,-1.0
507,1,116.2685,39.9226,8.0
508,1,116.4686,39.906,8.0
509,1,116.3757,39.8449,7.0
510,1,113.9937,22.5318,8.0
511,1,116.4789,39.9482,0.0
512,1,116.3604,40.0738,0.0
513,1,116.4218,39.964,0.0
514,1,116.6149,39.9289,6.0
515,1,113.9956,22.5315,8.0
516,1,116.5612,39.9329,0.0
517,1,116.4712,39.966,0.0
518,1,116.3429,40.0261,8.0
519,1,116.4043,39.9086,-1.0
520,1,116.5759,40.1128,-1.0
521,1,116.2937,39.9001,9.0
522,1,116.5368,40.2509,0.0
523,1,116.3167,40.0752,-1.0
524,1,116.389,40.072,-1.0
525,1,116.4173,39.8753,0.0
526,1,116.6425,40.1638,0.0
527,1,115.6868,37.7381,7.0
528,1,106.6538,29.7248,8.0
529,1,116.3572,39.8925,0.0
530,1,116.6469,40.3051,0.0
531,1,116.4193,40.0119,7.0
532,1,116.6567,40.1286,0.0
533,1,114.9703,25.8313,8.0
534,1,116.6204,40.304,0.0
535,1,116.8413,40.3999,8.0
536,1,116.3418,40.0769,3.0
537,1,116.4809,39.9326,3.0
538,1,116.7797,39.6029,0.0
539,1,118.5107,36.7368,8.0
540,1,116.4262,39.9518,1.0
541,1,130.2819,47.3375,3.0
542,1,116.4689,39.9751,0.0
543,1,116.4274,39.9989,0.0
544,1,115.6966,37.7435,7.0
545,1,116.5998,40.0833,3.0
546,1,116.3059,39.8957,3.0
547,1,116.5834,40.1317,0.0
548,1,116.8328,40.3804,8.0
549,1,121.4243,28.6653,8.0
550,1,116.7188,39.9261,0.0
551,1,116.2976,40.1009,0.0
552,1,116.4331,39.9446,8.0
553,1,116.7409,39.9436,0.0
554,1,116.2964,37.4544,8.0
555,1,116.2968,39.9104,6.0
556,1,116.5016,40.2384,0.0
557,1,116.3482,39.9102,0.0
558,1,116.3768,39.983,0.0
559,1,116.4019,39.9364,0.0
560,1,116.4418,39.9354,-1.0
561,1,116.4153,40.0149,4.0
562,1,116.4369,39.9443,8.0
563,1,116.4437,39.81,7.0
564,1,116.3798,39.9438,0.0
565,1,116.3703,39.9511,0.0
566,1,117.3692,31.8908,7.0
567,1,116.6302,40.1113,0.0
568,1,116.2666,39.9585,0.0
569,1,116.3712,39.9162,0.0
570,1,113.8845,35.2924,8.0
571,1,116.4952,40.1763,0.0
572,1,116.8259,39.712,0.0
573,1,116.4579,39.9309,6.0
574,1,116.829,39.6975,0.0
575,1,116.4765,39.9406,1.0
576,1,116.6913,40.1126,0.0
577,1,116.4449,39.9524,0.0
578,1,115.7022,37.7452,7.0
579,1,119.5999,39.9565,9.0
580,1,116.5465,39.9454,-1.0
581,1,116.397,39.9828,0.0
582,1,116.4185,39.9083,0.0
583,1,116.3344,39.9885,8.0
584,1,116.5189,39.9751,0.0
585,1,116.8449,39.9624,6.0
586,1,116.4315,40.0028,8.0
587,1,113.9008,35.3082,8.0
588,1,116.318,39.9803,8.0
589,1,116.4057,40.0584,-1.0
590,1,121.5899,29.8353,8.0
591,1,116.4072,39.8022,8.0
592,1,116.4557,39.8707,4.0
593,1,116.7984,40.0411,0.0
594,1,116.4809,39.9795,0.0
595,1,116.5244,39.7816,-1.0
596,1,116.3249,39.9032,7.0
597,1,116.4086,40.0006,7.0
598,1,116.3095,39.9843,8.0
599,1,116.8717,40.3961,8.0
600,1,116.28,40.0369,6.0
601,1,116.632,40.0862,0.0
602,1,116.4305,39.9416,4.0
603,1,116.4316,39.9445,4.0
604,1,116.7898,39.8304,0.0
605,1,116.6907,40.12,0.0
606,1,116.3345,39.8944,7.0
607,1,116.1924,39.9305,5.0
608,1,116.355,39.966,8.0
609,1,116.3044,39.9952,4.0
610,1,116.3122,39.9381,8.0
611,1,116.7902,39.965,0.0
612,1,116.5831,40.2584,0.0
613,1,116.4382,39.9792,8.0
614,1,116.8625,40.3974,8.0
615,1,120.1968,35.9625,9.0
616,1,116.3937,39.9409,0.0
617,1,116.4288,39.939,5.0
618,1,116.6007,40.1299,0.0
619,1,116.4582,39.9188,6.0
620,1,116.46,39.9974,0.0
621,1,116.1854,39.7574,-1.0
622,1,116.4214,40.0074,6.0
623,1,116.1159,39.9392,0.0
624,1,116.4266,40.0662,8.0
625,1,114.8927,40.8338,7.0
626,1,116.6554,40.3272,0.0
627,1,116.4002,39.9406,7.0
628,1,113.0164,28.1949,9.0
629,1,116.4223,40.0389,0.0
630,1,116.4211,39.8207,8.0
631,1,116.364,40.0194,3.0
632,1,116.3972,39.854,7.0
633,1,116.2905,39.9743,0.0
634,1,116.5965,40.0849,3.0
635,1,116.3243,40.0864,7.0
636,1,113.3193,33.7453,8.0
637,1,119.6046,39.9542,9.0
638,1,116.8597,40.3766,8.0
639,1,115.6927,37.741,7.0
640,1,116.8679,40.3975,8.0
641,1,116.2335,39.9489,-1.0
642,1,116.3518,39.9113,0.0
643,1,116.284,39.926,-1.0
644,1,116.3047,40.0568,6.0
645,1,113.5427,34.8021,8.0
646,1,113.0278,28.1975,9.0
647,1,117.3784,31.8833,7.0
648,1,116.42,39.9184,0.0
649,1,116.2982,39.8598,0.0
650,1,116.5649,39.8795,0.0
651,1,125.6734,42.5393,7.0
652,1,116.5413,39.9238,6.0
653,1,116.5132,40.0287,-1.0
654,1,121.5421,29.8717,8.0
655,1,116.8232,40.3651,7.0
656,1,116.4498,39.8514,7.0
657,1,130.276,47.3334,3.0
658,1,116.4744,39.831,10.0
659,1,116.3726,40.037,0.0
660,1,116.4028,39.8261,0.0
661,1,116.0158,39.7146,0.0
662,1,116.3868,39.8797,0.0
663,1,116.403,40.0013,8.0
664,1,116.3415,39.7802,6.0
665,1,120.4544,41.5761,8.0
666,1,116.3766,39.9883,8.0
667,1,116.7884,40.0277,0.0
668,1,116.3708,40.0402,8.0
669,1,116.4486,39.9446,3.0
670,1,116.4133,39.8537,0.0
671,1,116.4416,39.8671,0.0
672,1,116.3508,39.9987,8.0
673,1,116.5974,40.27,0.0
674,1,116.6565,40.3117,0.0
675,1,120.4593,41.5764,8.0
676,1,116.4882,40.0058,0.0
677,1,121.7529,31.1761,6.0
678,1,116.3358,40.0487,0.0
679,1,116.5446,39.7412,-1.0
680,1,116.572,40.119,0.0
681,1,116.6437,40.2485,0.0
682,1,116.9351,39.8053,0.0
683,1,116.4362,39.8966,-1.0
684,1,116.4012,39.9754,8.0
685,1,116.3009,40.0569,3.0
686,1,116.4421,39.9526,8.0
687,1,116.5702,40.1036,0.0
688,1,116.5282,39.9408,7.0
689,1,116.354,39.7908,-1.0
690,1,121.75,31.18,6.0
691,1,116.3182,39.9811,8.0
692,1,116.6711,39.8799,8.0
693,1,116.4328,39.9268,8.0
694,1,116.4007,39.9021,-1.0
695,1,116.5291,39.9312,7.0
696,1,130.2771,47.3351,3.0
697,1,116.4288,39.9197,6.0
698,1,116.3099,39.9411,8.0
699,1,116.318,39.9879,8.0
700,1,116.3553,39.882,7.0
701,1,113.8753,35.2996,8.0
702,1,116.4127,39.9762,0.0
703,1,114.9647,25.8278,8.0
704,1,116.3671,39.9089,8.0
705,1,116.5538,40.1037,-1.0
706,1,116.6559,39.9226,0.0
707,1,116.6055,39.9123,0.0
708,1,116.3986,39.9537,7.0
709,1,113.5752,37.8828,8.0
710,1,116.52,39.911,4.0
711,1,116.5247,39.9473,0.0
712,1,116.5921,40.2937,0.0
713,1,116.5936,40.0929,0.0
714,1,116.3827,39.9152,8.0
715,1,117.7139,39.0407,8.0
716,1,116.2971,39.8316,-1.0
717,1,116.8144,39.9519,0.0
718,1,116.3378,39.7597,0.0
719,1,123.6516,47.2019,8.0
720,1,116.4165,39.966,0.0
721,1,116.2624,39.8997,0.0
722,1,116.7534,39.8599,0.0
723,1,116.4191,40.1231,8.0
724,1,116.4414,39.9232,4.0
725,1,116.4181,40.0644,8.0
726,1,121.6444,31.1987,8.0
727,1,116.3507,39.7893,-1.0
728,1,116.4111,39.9514,4.0
729,1,123.651,47.2019,8.0
730,1,116.3296,39.9012,7.0
731,1,116.3495,40.0113,7.0
732,1,116.6308,40.1054,0.0
733,1,116.3134,40.0475,0.0
734,1,116.4526,39.8606,7.0
735,1,116.7202,40.0452,0.0
736,1,116.6785,39.8797,0.0
737,1,116.8378,39.9382,10.0
738,1,116.4272,40.0095,8.0
739,1,116.4467,39.9858,7.0
740,1,116.3748,40.0781,7.0
741,1,116.46,39.9541,0.0
742,1,116.4548,39.9101,3.0
743,1,116.752,39.8732,0.0
744,1,116.6491,39.8941,6.0
745,1,116.4354,39.9351,-1.0
746,1,116.3442,40.0776,8.0
747,1,113.573,37.881,8.0
748,1,116.831,40.383,8.0
749,1,116.2172,39.9031,7.0
750,1,116.5276,39.9189,0.0
751,1,116.3639,39.9548,0.0
752,1,113.5419,34.8127,8.0
753,1,116.4966,40.0042,0.0
754,1,116.4344,39.8705,7.0
755,1,116.3506,40.083,10.0
756,1,116.5179,40.0203,0.0
757,1,116.3566,39.8983,0.0
758,1,120.6344,31.3276,0.0
759,1,116.0815,39.6728,9.0
760,1,115.9845,39.7109,0.0
761,1,116.501,39.9095,6.0
762,1,116.4657,40.0139,3.0
763,1,106.6468,29.7242,8.0
764,1,116.5656,39.9608,8.0
765,1,116.4616,39.9417,0.0
766,1,116.4305,39.9488,1.0
767,1,116.3452,39.8518,0.0
768,1,106.3267,38.9807,8.0
769,1,116.3224,39.9199,8.0
770,1,116.4698,39.8964,8.0
771,1,116.2509,40.2227,0.0
772,1,116.3237,39.854,8.0
773,1,116.4789,39.942,3.0
774,1,116.4438,39.9605,3.0
775,1,116.4565,39.9436,6.0
776,1,113.8951,35.3115,8.0
777,1,116.5761,40.0915,0.0
778,1,130.2738,47.31,7.0
779,1,116.4117,39.9929,4.0
